name,price,rating,url,Processor,Processor_Gen,RAM,RAM_Type,Operating_System,SSD,Display_Size,Warranty,Graphics,Other_Specs,Description
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim ...,49990,4.3,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm9c941ce3b0545?pid=COMH8VHGGJ9U4PCH&lid=LSTCOMH8VHGGJ9U4PCHUYSG5O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_GeZ8pTm6OXpSp3NOBAWapZ5Q8sWlAoIZoodEQ8PKmOx-9D8XObSzcCdGFXYfOTmq5uf11ocPCixYBb8lSgFm8w%3D%3D&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,LPDDR5,Windows 11 Home Operating System,512 GB SSD,35.56,1 Year Carry-in Warranty,Integrated,['Office Home 2024'],"Intel Core i5, 16 GB LPDDR5, Windows 11 Home Operating System, 512 GB SSD, 35.56 cm Display, 1 Year Carry-in Warranty, Office Home 2024"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,45490,4.2,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=en_GeZ8pTm6OXpSp3NOBAWapZ5Q8sWlAoIZoodEQ8PKmOzetbMU59FGyBbc5IqUUlkSZ36fAJued_gJChAVDbfjjg%3D%3D&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,8,LPDDR5,Windows 11 Operating System,512 GB SSD,35.56,Not Specified,Integrated,['1 Yr. Onsite'],"Intel Core i5, 8 GB LPDDR5, Windows 11 Operating System, 512 GB SSD, 35.56 cm Display, 1 Yr. Onsite"
Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) A325-42 Thin an...,38990,4,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XPF4Z3BMX&lid=LSTCOMH397XPF4Z3BMXL8O53G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMH397XPF4Z3BMX.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,AMD Ryzen 7,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,[],"AMD Ryzen 7, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty"
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,57990,4.3,https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96J7CE6ZPH&lid=LSTCOMH3G96J7CE6ZPHSFRCM4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMH3G96J7CE6ZPH.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 82XM00QD...,39990,N/A,https://www.flipkart.com/lenovo-ideapad-slim-3-15abr8-amd-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-82xm00qdin-thin-light-laptop/p/itm1728625e47c8e?pid=COMHA9FKHGD4RUXN&lid=LSTCOMHA9FKHGD4RUXNUFPI1N&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_GeZ8pTm6OXpSp3NOBAWapZ5Q8sWlAoIZoodEQ8PKmOyUL6RIBZJTLdU_s6wvvps0fMaHyZuBH_bU-GL6fMxUSQ891ypMzu4_aryI8_sihJ8%3D&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,AMD Ryzen 5,Not Specified,16,DDR4,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,['Office Home 2024'],"AMD Ryzen 5, 16 GB DDR4, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty, Office Home 2024"
Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH...,63990,4.4,https://www.flipkart.com/lenovo-yoga-slim-6-wuxga-oled-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-14irh8-thin-light-laptop/p/itm4914c3143a9a5?pid=COMGSVFETYUGZUHR&lid=LSTCOMGSVFETYUGZUHRTFCRLG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_GeZ8pTm6OXpSp3NOBAWapZ5Q8sWlAoIZoodEQ8PKmOyG6GRx_yWQq6LEmvALaOVoPta187kRLaatNsNBsaB0QYQEIsITtCzc4bHaOMTqL08%3D&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,LPDDR5X,Windows 11 Operating System,512 GB SSD,35.56,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Integrated,[],"Intel Core i5, 16 GB LPDDR5X, Windows 11 Operating System, 512 GB SSD, 35.56 cm Display, 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection"
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,48990,4.3,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMGXNZGJV3MEMWM.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,['1 Year Onsite warranty'],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite warranty"
Acer Aspire 3 Intel Core i3 13th Gen - (8 GB/256 GB SSD/Windows 11 Home) A324-53 Thin and Light Laptop,28990,4.2,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-8-gb-256-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itm58dc5baf51a9f?pid=COMH7NCZGUEHXDEN&lid=LSTCOMH7NCZGUEHXDENGYNLZA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMH7NCZGUEHXDEN.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,64 bit Windows 11 Home Operating System,256 GB SSD,35.56,1 Year Warranty,Integrated,[],"Intel Core i3, 8 GB DDR4, 64 bit Windows 11 Home Operating System, 256 GB SSD, 35.56 cm Display, 1 Year Warranty"
Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15-42 ...,34990,4.1,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8LCSOPU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMH397XW36HUXB8.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,AMD Ryzen 5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,[],"AMD Ryzen 5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty"
Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,67990,4.3,https://www.flipkart.com/acer-nitro-v-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-anv15-41-gaming-laptop/p/itm6491e522f1157?pid=COMGZN7Z8V7AGTAD&lid=LSTCOMGZN7Z8V7AGTADFE4NXV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMGZN7Z8V7AGTAD.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,AMD Ryzen 7,Not Specified,16,DDR5,Windows 11 Operating System,512 GB SSD,39.62,1 Year International Travelers Warranty (ITW),Integrated,[],"AMD Ryzen 7, 16 GB DDR5, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year International Travelers Warranty (ITW)"
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,114990,4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=en_2ztD9H4rkWreq1uZamg9sr5Pufkmd0giMCK7ONGvGFIuNnmDlCKfs9jJUdQNXnC1LyoUczUHBTCLUCyjgulNafUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,['Intel Core Ultra 5 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Intel Core Ultra 5 Processor"
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,16490,3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=en_2ztD9H4rkWreq1uZamg9sr5Pufkmd0giMCK7ONGvGFL0Sw72PJVCgpIGB0Y5PJC5y4DAQAX09tRuQ9ORFpU1TQ%3D%3D&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,DDR4,64 bit Windows 11 Operating System,256 GB SSD,35.81,1 Year Onsite Warranty,Integrated,"['Intel Celeron Dual Core Processor (11th Gen)', 'WPS Office, Operating System Software']","8 GB DDR4, 64 bit Windows 11 Operating System, 256 GB SSD, 35.81 cm Display, 1 Year Onsite Warranty, Intel Celeron Dual Core Processor (11th Gen), WPS Office, Operating System Software"
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,60990,4.3,https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96MYGWSGTF&lid=LSTCOMH3G96MYGWSGTFGZ7TLO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMH3G96MYGWSGTF.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,36990,4.5,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg4in-thin-light-laptop/p/itm1ad811a174c21?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMH4Y6KKRC9YSWE.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,LPDDR4X,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i3, 8 GB LPDDR4X, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,52990,4.3,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-2471in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=en_2ztD9H4rkWreq1uZamg9sr5Pufkmd0giMCK7ONGvGFJQTTqgMkGg4iNKFNYNPEw77yDOTuHOQi-51Jz9PDS4u_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,2 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 2 Year Onsite Warranty"
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,57990,4.3,https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96J7CE6ZPH&lid=LSTCOMH3G96J7CE6ZPHSFRCM4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=en_2ztD9H4rkWreq1uZamg9sr5Pufkmd0giMCK7ONGvGFL28ptXdPUPJbwfPndz0k_0Y4Pn44VTGtFT2amyr7LWEPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Light...,22899,3.9,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a325-45-thin-light-laptop/p/itm9ca67a1a3ea22?pid=COMH59ENQYHDYJGX&lid=LSTCOMH59ENQYHDYJGXYVQ9ST&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMH59ENQYHDYJGX.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,LPDDR4X,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year International Travelers Warranty (ITW),Integrated,['Intel Celeron Dual Core Processor'],"8 GB LPDDR4X, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year International Travelers Warranty (ITW), Intel Celeron Dual Core Processor"
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ527WS|X150...,40990,4.2,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj527ws-x1504za-nj522ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH4Y6KZGGKYCGP&lid=LSTCOMH4Y6KZGGKYCGP6QZMPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMH4Y6KZGGKYCGP.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
"ASUS Vivobook 16 (2025), Copilot + PC with Office 2024 + M365 Basic*, AI PC Qualcomm Snapdragon X - (1...",62990,4,https://www.flipkart.com/asus-vivobook-16-2025-copilot-pc-office-2024-m365-basic-ai-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-x1607qa-mb049ws-thin-light-laptop/p/itmaff92a0acb4ff?pid=COMH9EVGZHTHHPFH&lid=LSTCOMH9EVGZHTHHPFHLX91AF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMH9EVGZHTHHPFH.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Qualcomm Snapdragon,Not Specified,16,LPDDR5X,Windows 11 Home Operating System,512 GB SSD,40.64,1 Year Onsite Warranty,Integrated,"['Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, One-Month Membership of Adobe Creative Cloud All Apps']","Qualcomm Snapdragon, 16 GB LPDDR5X, Windows 11 Home Operating System, 512 GB SSD, 40.64 cm Display, 1 Year Onsite Warranty, Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, One-Month Membership of Adobe Creative Cloud All Apps"
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Ho...",32990,4.3,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj321ws-thin-light-laptop/p/itmbe5bbf6a5168b?pid=COMGT2ZXC24MFNFA&lid=LSTCOMGT2ZXC24MFNFAH8MFND&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMGT2ZXC24MFNFA.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,['1-year warranty'],"Intel Core i3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1-year warranty"
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop,17490,4.1,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=en_2ztD9H4rkWreq1uZamg9sr5Pufkmd0giMCK7ONGvGFK80s3uApw74CkaagZozz0YsVM1SdTKO-bM0yACRZaVqw%3D%3D&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,LPDDR5,64 bit Windows 11 Home Operating System,256 GB SSD,35.81,1 Year Onsite Warranty,Integrated,"['Intel Celeron Quad Core Processor (12th Gen)', 'WPS Office, Operating System Software']","8 GB LPDDR5, 64 bit Windows 11 Home Operating System, 256 GB SSD, 35.81 cm Display, 1 Year Onsite Warranty, Intel Celeron Quad Core Processor (12th Gen), WPS Office, Operating System Software"
"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...",57990,4.2,https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-k3605zf-rp258ws-gaming-laptop/p/itmd896b82bffaef?pid=COMH2XBQ9QNGRUQ5&lid=LSTCOMH2XBQ9QNGRUQ5ZT4YVQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=en_2ztD9H4rkWreq1uZamg9sr5Pufkmd0giMCK7ONGvGFJDVArWrHR7E4yMkR5QqmC2QrxE3N7dBJwa6-quVzoaevUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,40.64,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 40.64 cm Display, 1 Year Onsite Warranty"
Lenovo Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) G3 IAP Thin and Light Laptop,37791,4.2,https://www.flipkart.com/lenovo-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-g3-iap-thin-light-laptop/p/itm930d2b10f8362?pid=COMH7NDQBYSCBGNF&lid=LSTCOMH7NDQBYSCBGNFWMBLWO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMH7NDQBYSCBGNF.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,8,DDR4,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,['Microsoft Office Home & Student 2021'],"Intel Core i5, 8 GB DDR4, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Microsoft Office Home & Student 2021"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK322...,34990,4.4,https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk322ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFE9F37AMQ&lid=LSTCOMGMGXFE9F37AMQLGQ2YD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=d106caac-a50f-4719-b038-fdb5323be38d.COMGMGXFE9F37AMQ.SEARCH&ppt=None&ppn=None&ssid=xv9spb8b280000001746436003372&qH=c06ea84a1e3dc3c6,AMD Ryzen 3,Not Specified,8,LPDDR5,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"AMD Ryzen 3, 8 GB LPDDR5, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
